Timestamp_Epoch_ms,X_mg,Y_mg,Z_mg
1780607930198,-868.0,90.0,504.0
1780607930203,-868.0,88.0,506.0
1780607930208,-868.0,91.0,506.0
1780607930213,-869.0,92.0,504.0
1780607930218,-868.0,91.0,501.0
1780607930223,-868.0,93.0,502.0
1780607930228,-868.0,92.0,503.0
1780607930233,-869.0,92.0,502.0
1780607930238,-869.0,91.0,503.0
1780607930243,-869.0,90.0,504.0
1780607930248,-869.0,91.0,505.0
1780607930253,-868.0,88.0,510.0
1780607930258,-868.0,87.0,508.0
1780607930263,-868.0,88.0,508.0
1780607930268,-868.0,87.0,510.0
1780607930273,-867.0,86.0,511.0
1780607930278,-866.0,86.0,514.0
1780607930283,-866.0,87.0,516.0
1780607930288,-865.0,85.0,517.0
1780607930293,-864.0,85.0,514.0
1780607930298,-864.0,86.0,519.0
1780607930303,-864.0,86.0,517.0
1780607930308,-862.0,84.0,515.0
1780607930313,-860.0,86.0,517.0
1780607930318,-863.0,84.0,511.0
1780607930323,-863.0,84.0,516.0
1780607930328,-860.0,84.0,520.0
1780607930333,-860.0,83.0,524.0
1780607930338,-857.0,84.0,520.0
1780607930358,-858.0,85.0,523.0
1780607930363,-861.0,84.0,521.0
1780607930368,-861.0,85.0,521.0
1780607930373,-862.0,87.0,514.0
1780607930378,-864.0,85.0,514.0
1780607930383,-865.0,85.0,511.0
1780607930388,-864.0,83.0,513.0
1780607930393,-865.0,84.0,512.0
1780607930398,-867.0,82.0,517.0
1780607930403,-867.0,84.0,516.0
1780607930408,-867.0,83.0,511.0
1780607930413,-868.0,84.0,513.0
1780607930418,-868.0,78.0,512.0
1780607930423,-868.0,82.0,509.0
1780607930428,-868.0,79.0,506.0
1780607930433,-867.0,81.0,507.0
1780607930438,-867.0,78.0,505.0
1780607930443,-868.0,78.0,510.0
1780607930448,-866.0,78.0,507.0
1780607930453,-865.0,79.0,509.0
1780607930458,-865.0,78.0,508.0
1780607930463,-865.0,80.0,511.0
1780607930468,-865.0,77.0,514.0
1780607930473,-865.0,77.0,516.0
1780607930478,-862.0,79.0,516.0
1780607930483,-862.0,81.0,516.0
1780607930488,-863.0,79.0,517.0
1780607930493,-863.0,79.0,520.0
1780607930498,-863.0,79.0,519.0
1780607930503,-862.0,80.0,517.0
1780607930508,-861.0,80.0,514.0
1780607930513,-863.0,80.0,516.0
1780607930518,-864.0,78.0,517.0
1780607930523,-864.0,81.0,518.0
1780607930528,-864.0,82.0,514.0
1780607930533,-864.0,82.0,513.0
1780607930505,-855.0,78.0,519.0
1780607930510,-863.0,83.0,514.0
1780607930515,-864.0,81.0,511.0
1780607930520,-864.0,83.0,510.0
1780607930525,-863.0,85.0,508.0
1780607930530,-860.0,83.0,507.0
1780607930535,-863.0,85.0,510.0
1780607930540,-860.0,86.0,511.0
1780607930545,-861.0,85.0,510.0
1780607930550,-861.0,83.0,513.0
1780607930555,-862.0,85.0,517.0
1780607930560,-861.0,85.0,515.0
1780607930565,-862.0,85.0,520.0
1780607930570,-862.0,85.0,519.0
1780607930575,-864.0,85.0,519.0
1780607930580,-862.0,86.0,525.0
1780607930585,-863.0,86.0,528.0
1780607930590,-862.0,87.0,525.0
1780607930595,-859.0,85.0,531.0
1780607930600,-863.0,84.0,533.0
1780607930605,-859.0,86.0,529.0
1780607930610,-860.0,86.0,534.0
1780607930615,-859.0,85.0,534.0
1780607930620,-861.0,85.0,537.0
1780607930625,-860.0,84.0,537.0
1780607930630,-861.0,84.0,538.0
1780607930635,-862.0,82.0,538.0
1780607930640,-862.0,85.0,538.0
1780607930645,-863.0,85.0,541.0
1780607930650,-863.0,84.0,538.0
1780607930655,-863.0,84.0,538.0
1780607930660,-861.0,84.0,536.0
1780607930665,-861.0,85.0,540.0
1780607930670,-863.0,84.0,538.0
1780607930675,-863.0,85.0,540.0
1780607930680,-861.0,85.0,538.0
1780607930894,-858.0,83.0,539.0
1780607930899,-860.0,85.0,539.0
1780607930904,-858.0,86.0,540.0
1780607930909,-853.0,86.0,538.0
1780607930914,-856.0,84.0,537.0
1780607930919,-858.0,82.0,537.0
1780607930924,-856.0,82.0,535.0
1780607930929,-855.0,82.0,538.0
1780607930934,-852.0,81.0,537.0
1780607930939,-854.0,79.0,533.0
1780607930944,-854.0,73.0,535.0
1780607930949,-852.0,80.0,535.0
1780607930954,-849.0,80.0,533.0
1780607930959,-851.0,81.0,531.0
1780607930964,-855.0,80.0,533.0
1780607930969,-856.0,81.0,530.0
1780607930974,-854.0,82.0,532.0
1780607930979,-857.0,82.0,535.0
1780607930984,-856.0,83.0,534.0
1780607930989,-852.0,83.0,537.0
1780607930994,-850.0,84.0,532.0
1780607930999,-849.0,82.0,532.0
1780607931004,-852.0,81.0,533.0
1780607931009,-851.0,81.0,531.0
1780607931014,-843.0,83.0,531.0
1780607931019,-840.0,84.0,529.0
1780607931024,-843.0,83.0,529.0
1780607931029,-843.0,83.0,532.0
1780607931034,-846.0,83.0,539.0
1780607931039,-848.0,83.0,537.0
1780607931044,-851.0,79.0,542.0
1780607931049,-853.0,82.0,534.0
1780607931054,-855.0,81.0,537.0
1780607931059,-854.0,81.0,532.0
1780607931064,-852.0,81.0,538.0
1780607931069,-850.0,80.0,533.0
1780607930993,-845.0,79.0,530.0
1780607930998,-843.0,79.0,529.0
1780607931003,-838.0,75.0,531.0
1780607931008,-838.0,72.0,528.0
1780607931013,-839.0,65.0,537.0
1780607931018,-838.0,69.0,536.0
1780607931023,-843.0,69.0,540.0
1780607931028,-842.0,73.0,544.0
1780607931033,-841.0,71.0,544.0
1780607931038,-842.0,73.0,546.0
1780607931043,-846.0,73.0,547.0
1780607931048,-845.0,73.0,551.0
1780607931053,-844.0,77.0,547.0
1780607931058,-844.0,77.0,547.0
1780607931063,-845.0,79.0,549.0
1780607931068,-845.0,78.0,548.0
1780607931073,-844.0,79.0,548.0
1780607931078,-843.0,80.0,551.0
1780607931083,-845.0,81.0,552.0
1780607931088,-845.0,82.0,548.0
1780607931093,-842.0,82.0,547.0
1780607931098,-845.0,83.0,548.0
1780607931103,-844.0,83.0,543.0
1780607931108,-843.0,84.0,547.0
1780607931113,-842.0,82.0,546.0
1780607931118,-844.0,82.0,543.0
1780607931123,-836.0,84.0,545.0
1780607931128,-838.0,83.0,545.0
1780607931133,-840.0,83.0,546.0
1780607931138,-839.0,81.0,542.0
1780607931143,-838.0,82.0,543.0
1780607931148,-841.0,80.0,544.0
1780607931153,-841.0,78.0,543.0
1780607931158,-845.0,78.0,543.0
1780607931163,-842.0,78.0,544.0
1780607931168,-842.0,78.0,545.0
1780607931091,-837.0,76.0,548.0
1780607931096,-846.0,75.0,544.0
1780607931101,-847.0,73.0,540.0
1780607931106,-850.0,76.0,543.0
1780607931111,-847.0,73.0,547.0
1780607931116,-843.0,73.0,548.0
1780607931121,-839.0,70.0,551.0
1780607931126,-842.0,75.0,553.0
1780607931131,-844.0,66.0,557.0
1780607931136,-848.0,70.0,552.0
1780607931141,-848.0,72.0,555.0
1780607931146,-850.0,72.0,551.0
1780607931151,-850.0,73.0,553.0
1780607931156,-845.0,71.0,551.0
1780607931161,-849.0,74.0,551.0
1780607931166,-851.0,73.0,552.0
1780607931171,-850.0,73.0,550.0
1780607931176,-849.0,76.0,545.0
1780607931181,-853.0,68.0,545.0
1780607931186,-850.0,71.0,539.0
1780607931191,-851.0,72.0,538.0
1780607931196,-853.0,74.0,538.0
1780607931201,-855.0,73.0,537.0
1780607931206,-853.0,71.0,535.0
1780607931211,-854.0,77.0,534.0
1780607931216,-855.0,73.0,537.0
1780607931221,-854.0,75.0,534.0
1780607931226,-852.0,74.0,535.0
1780607931231,-854.0,70.0,537.0
1780607931236,-850.0,74.0,540.0
1780607931241,-853.0,76.0,540.0
1780607931246,-849.0,78.0,540.0
1780607931251,-850.0,79.0,540.0
1780607931256,-851.0,74.0,542.0
1780607931261,-851.0,78.0,539.0
1780607931266,-853.0,76.0,542.0
1780607931334,-850.0,71.0,548.0
1780607931339,-852.0,77.0,546.0
1780607931344,-850.0,73.0,548.0
1780607931349,-850.0,75.0,545.0
1780607931354,-848.0,77.0,545.0
1780607931359,-849.0,76.0,545.0
1780607931364,-847.0,75.0,541.0
1780607931369,-850.0,72.0,545.0
1780607931374,-851.0,73.0,545.0
1780607931379,-853.0,72.0,542.0
1780607931384,-851.0,72.0,543.0
1780607931389,-851.0,73.0,542.0
1780607931394,-850.0,66.0,545.0
1780607931399,-849.0,70.0,548.0
1780607931404,-849.0,66.0,549.0
1780607931409,-850.0,69.0,549.0
1780607931414,-850.0,67.0,555.0
1780607931419,-848.0,70.0,550.0
1780607931424,-852.0,70.0,550.0
1780607931429,-851.0,69.0,550.0
1780607931434,-852.0,70.0,549.0
1780607931439,-850.0,72.0,547.0
1780607931444,-847.0,67.0,550.0
1780607931449,-851.0,65.0,548.0
1780607931454,-850.0,68.0,547.0
1780607931459,-849.0,71.0,547.0
1780607931464,-849.0,71.0,545.0
1780607931469,-847.0,72.0,546.0
1780607931474,-852.0,71.0,546.0
1780607931479,-852.0,71.0,544.0
1780607931484,-852.0,72.0,542.0
1780607931489,-852.0,73.0,539.0
1780607931494,-852.0,71.0,544.0
1780607931499,-855.0,73.0,542.0
1780607931504,-857.0,72.0,542.0
1780607931509,-855.0,75.0,541.0
1780607931479,-854.0,73.0,546.0
1780607931484,-851.0,72.0,538.0
1780607931489,-855.0,72.0,541.0
1780607931494,-852.0,75.0,537.0
1780607931499,-854.0,72.0,539.0
1780607931504,-854.0,73.0,545.0
1780607931509,-849.0,72.0,542.0
1780607931514,-848.0,75.0,542.0
1780607931519,-847.0,70.0,547.0
1780607931524,-841.0,73.0,547.0
1780607931529,-842.0,70.0,549.0
1780607931534,-840.0,71.0,552.0
1780607931539,-838.0,69.0,552.0
1780607931544,-836.0,66.0,555.0
1780607931549,-840.0,69.0,557.0
1780607931554,-833.0,68.0,555.0
1780607931559,-834.0,65.0,559.0
1780607931564,-837.0,65.0,556.0
1780607931569,-833.0,66.0,556.0
1780607931574,-835.0,62.0,552.0
1780607931579,-834.0,59.0,552.0
1780607931584,-836.0,66.0,553.0
1780607931589,-841.0,65.0,551.0
1780607931594,-840.0,63.0,549.0
1780607931599,-843.0,61.0,553.0
1780607931604,-843.0,58.0,553.0
1780607931609,-843.0,54.0,557.0
1780607931614,-845.0,51.0,554.0
1780607931619,-845.0,47.0,553.0
1780607931624,-842.0,43.0,555.0
1780607931629,-844.0,39.0,556.0
1780607931634,-842.0,37.0,557.0
1780607931639,-841.0,37.0,559.0
1780607931644,-834.0,34.0,559.0
1780607931649,-834.0,32.0,562.0
1780607931654,-829.0,33.0,564.0
1780607931626,-832.0,24.0,566.0
1780607931631,-835.0,37.0,565.0
1780607931636,-839.0,36.0,561.0
1780607931641,-845.0,35.0,559.0
1780607931646,-848.0,41.0,554.0
1780607931651,-847.0,38.0,556.0
1780607931656,-851.0,39.0,549.0
1780607931661,-853.0,38.0,550.0
1780607931666,-852.0,38.0,551.0
1780607931671,-854.0,35.0,545.0
1780607931676,-848.0,32.0,547.0
1780607931681,-841.0,35.0,548.0
1780607931686,-839.0,34.0,549.0
1780607931691,-827.0,36.0,550.0
1780607931696,-827.0,32.0,549.0
1780607931701,-815.0,36.0,557.0
1780607931706,-811.0,37.0,559.0
1780607931711,-807.0,39.0,564.0
1780607931716,-807.0,43.0,572.0
1780607931721,-809.0,48.0,572.0
1780607931726,-806.0,41.0,577.0
1780607931731,-809.0,53.0,578.0
1780607931736,-810.0,60.0,580.0
1780607931741,-812.0,66.0,576.0
1780607931746,-816.0,70.0,581.0
1780607931751,-818.0,72.0,581.0
1780607931756,-818.0,75.0,581.0
1780607931761,-819.0,73.0,580.0
1780607931766,-821.0,76.0,580.0
1780607931771,-823.0,74.0,580.0
1780607931776,-825.0,72.0,574.0
1780607931781,-824.0,75.0,577.0
1780607931786,-831.0,76.0,573.0
1780607931791,-830.0,75.0,572.0
1780607931796,-823.0,77.0,570.0
1780607931801,-824.0,78.0,568.0
1780607931917,-818.0,78.0,572.0
1780607931922,-824.0,79.0,565.0
1780607931927,-821.0,78.0,565.0
1780607931932,-820.0,78.0,565.0
1780607931937,-818.0,73.0,565.0
1780607931942,-819.0,75.0,564.0
1780607931947,-814.0,78.0,566.0
1780607931952,-813.0,80.0,563.0
1780607931957,-808.0,78.0,564.0
1780607931962,-808.0,78.0,561.0
1780607931967,-813.0,77.0,561.0
1780607931972,-813.0,75.0,560.0
1780607931977,-820.0,75.0,559.0
1780607931982,-815.0,71.0,559.0
1780607931987,-809.0,69.0,564.0
1780607931992,-810.0,68.0,566.0
1780607931997,-809.0,67.0,566.0
1780607932002,-812.0,65.0,564.0
1780607932007,-813.0,60.0,564.0
1780607932012,-810.0,65.0,571.0
1780607932017,-810.0,62.0,573.0
1780607932022,-806.0,61.0,572.0
1780607932027,-801.0,58.0,582.0
1780607932032,-802.0,58.0,582.0
1780607932037,-802.0,52.0,590.0
1780607932042,-810.0,55.0,593.0
1780607932047,-805.0,57.0,596.0
1780607932052,-804.0,57.0,597.0
1780607932057,-805.0,57.0,599.0
1780607932062,-810.0,59.0,600.0
1780607932067,-810.0,57.0,595.0
1780607932072,-813.0,60.0,595.0
1780607932077,-812.0,58.0,596.0
1780607932082,-815.0,58.0,597.0
1780607932087,-815.0,55.0,593.0
1780607932092,-819.0,57.0,593.0
1780607932065,-824.0,51.0,590.0
1780607932070,-826.0,52.0,587.0
1780607932075,-824.0,58.0,586.0
1780607932080,-820.0,52.0,584.0
1780607932085,-823.0,56.0,584.0
1780607932090,-820.0,55.0,585.0
1780607932095,-822.0,56.0,584.0
1780607932100,-817.0,62.0,584.0
1780607932105,-818.0,59.0,578.0
1780607932110,-815.0,62.0,578.0
1780607932115,-813.0,58.0,579.0
1780607932120,-810.0,62.0,575.0
1780607932125,-812.0,63.0,570.0
1780607932130,-812.0,69.0,571.0
1780607932135,-809.0,73.0,567.0
1780607932140,-808.0,69.0,565.0
1780607932145,-810.0,70.0,567.0
1780607932150,-812.0,76.0,564.0
1780607932155,-811.0,72.0,565.0
1780607932160,-811.0,73.0,565.0
1780607932165,-815.0,74.0,565.0
1780607932170,-818.0,74.0,564.0
1780607932175,-817.0,77.0,565.0
1780607932180,-822.0,73.0,562.0
1780607932185,-820.0,77.0,562.0
1780607932190,-826.0,72.0,557.0
1780607932195,-829.0,75.0,559.0
1780607932200,-826.0,72.0,557.0
1780607932205,-830.0,68.0,559.0
1780607932210,-829.0,68.0,559.0
1780607932215,-828.0,71.0,558.0
1780607932220,-825.0,66.0,558.0
1780607932225,-825.0,64.0,557.0
1780607932230,-822.0,65.0,558.0
1780607932235,-826.0,62.0,564.0
1780607932240,-824.0,57.0,566.0
1780607932211,-827.0,58.0,562.0
1780607932216,-819.0,58.0,564.0
1780607932221,-826.0,56.0,568.0
1780607932226,-820.0,55.0,569.0
1780607932231,-820.0,63.0,570.0
1780607932236,-820.0,63.0,571.0
1780607932241,-821.0,60.0,569.0
1780607932246,-824.0,65.0,571.0
1780607932251,-823.0,66.0,566.0
1780607932256,-824.0,68.0,573.0
1780607932261,-826.0,69.0,572.0
1780607932266,-821.0,70.0,571.0
1780607932271,-823.0,69.0,573.0
1780607932276,-820.0,72.0,572.0
1780607932281,-818.0,73.0,573.0
1780607932286,-816.0,76.0,575.0
1780607932291,-818.0,79.0,576.0
1780607932296,-812.0,75.0,578.0
1780607932301,-815.0,78.0,580.0
1780607932306,-811.0,81.0,580.0
1780607932311,-811.0,80.0,578.0
1780607932316,-809.0,81.0,580.0
1780607932321,-811.0,83.0,581.0
1780607932326,-809.0,81.0,583.0
1780607932331,-807.0,81.0,583.0
1780607932336,-806.0,85.0,583.0
1780607932341,-802.0,85.0,579.0
1780607932346,-798.0,83.0,580.0
1780607932351,-797.0,82.0,581.0
1780607932356,-794.0,82.0,583.0
1780607932361,-794.0,83.0,584.0
1780607932366,-792.0,81.0,579.0
1780607932371,-793.0,81.0,583.0
1780607932376,-792.0,82.0,582.0
1780607932381,-792.0,84.0,581.0
1780607932386,-794.0,84.0,578.0
1780607932406,-800.0,82.0,584.0
1780607932411,-800.0,80.0,582.0
1780607932416,-804.0,84.0,585.0
1780607932421,-806.0,85.0,580.0
1780607932426,-808.0,84.0,586.0
1780607932431,-805.0,83.0,577.0
1780607932436,-812.0,79.0,575.0
1780607932441,-814.0,76.0,572.0
1780607932446,-809.0,78.0,572.0
1780607932451,-811.0,78.0,573.0
1780607932456,-806.0,75.0,575.0
1780607932461,-798.0,76.0,573.0
1780607932466,-798.0,74.0,575.0
1780607932471,-794.0,74.0,576.0
1780607932476,-797.0,78.0,576.0
1780607932481,-797.0,78.0,577.0
1780607932486,-799.0,79.0,583.0
1780607932491,-800.0,77.0,581.0
1780607932496,-805.0,78.0,582.0
1780607932501,-808.0,79.0,586.0
1780607932506,-806.0,82.0,585.0
1780607932511,-810.0,80.0,587.0
1780607932516,-810.0,83.0,584.0
1780607932521,-816.0,83.0,577.0
1780607932526,-817.0,82.0,580.0
1780607932531,-809.0,83.0,579.0
1780607932536,-813.0,83.0,589.0
1780607932541,-815.0,85.0,588.0
1780607932546,-809.0,83.0,590.0
1780607932551,-810.0,85.0,586.0
1780607932556,-806.0,83.0,587.0
1780607932561,-806.0,85.0,590.0
1780607932566,-804.0,84.0,591.0
1780607932571,-802.0,85.0,593.0
1780607932576,-800.0,85.0,595.0
1780607932581,-793.0,85.0,605.0
1780607932649,-792.0,84.0,606.0
1780607932654,-791.0,83.0,607.0
1780607932659,-788.0,84.0,605.0
1780607932664,-792.0,84.0,605.0
1780607932669,-789.0,83.0,604.0
1780607932674,-790.0,81.0,610.0
1780607932679,-791.0,82.0,610.0
1780607932684,-790.0,83.0,612.0
1780607932689,-787.0,83.0,612.0
1780607932694,-785.0,85.0,612.0
1780607932699,-786.0,84.0,614.0
1780607932704,-789.0,83.0,615.0
1780607932709,-789.0,82.0,608.0
1780607932714,-788.0,85.0,605.0
1780607932719,-791.0,83.0,604.0
1780607932724,-792.0,83.0,604.0
1780607932729,-790.0,81.0,602.0
1780607932734,-788.0,80.0,600.0
1780607932739,-787.0,82.0,602.0
1780607932744,-782.0,79.0,599.0
1780607932749,-780.0,80.0,598.0
1780607932754,-772.0,77.0,604.0
1780607932759,-769.0,73.0,604.0
1780607932764,-763.0,78.0,600.0
1780607932769,-762.0,75.0,603.0
1780607932774,-759.0,74.0,608.0
1780607932779,-761.0,74.0,609.0
1780607932784,-762.0,77.0,610.0
1780607932789,-766.0,77.0,610.0
1780607932794,-769.0,73.0,608.0
1780607932799,-773.0,71.0,605.0
1780607932804,-774.0,69.0,605.0
1780607932809,-776.0,74.0,601.0
1780607932814,-781.0,72.0,601.0
1780607932819,-776.0,67.0,599.0
1780607932824,-779.0,69.0,593.0
1780607932747,-782.0,63.0,591.0
1780607932752,-783.0,63.0,583.0
1780607932757,-783.0,61.0,582.0
1780607932762,-782.0,66.0,579.0
1780607932767,-783.0,67.0,579.0
1780607932772,-783.0,62.0,581.0
1780607932777,-781.0,67.0,590.0
1780607932782,-779.0,67.0,594.0
1780607932787,-779.0,71.0,596.0
1780607932792,-776.0,75.0,603.0
1780607932797,-773.0,73.0,613.0
1780607932802,-769.0,75.0,617.0
1780607932807,-768.0,72.0,620.0
1780607932812,-768.0,75.0,626.0
1780607932817,-762.0,71.0,634.0
1780607932822,-760.0,70.0,640.0
1780607932827,-756.0,73.0,645.0
1780607932832,-750.0,73.0,653.0
1780607932837,-748.0,76.0,657.0
1780607932842,-749.0,81.0,650.0
1780607932847,-755.0,81.0,640.0
1780607932852,-771.0,86.0,630.0
1780607932857,-796.0,87.0,625.0
1780607932862,-834.0,88.0,622.0
1780607932867,-868.0,81.0,615.0
1780607932872,-891.0,74.0,605.0
1780607932877,-923.0,58.0,580.0
1780607932882,-948.0,41.0,564.0
1780607932887,-964.0,33.0,549.0
1780607932892,-971.0,30.0,525.0
1780607932897,-974.0,28.0,496.0
1780607932902,-972.0,38.0,482.0
1780607932907,-965.0,42.0,457.0
1780607932912,-945.0,51.0,450.0
1780607932917,-922.0,54.0,448.0
1780607932922,-882.0,56.0,458.0
1780607932943,-861.0,60.0,472.0
1780607932948,-832.0,67.0,490.0
1780607932953,-803.0,67.0,504.0
1780607932958,-790.0,69.0,514.0
1780607932963,-779.0,75.0,526.0
1780607932968,-768.0,75.0,533.0
1780607932973,-756.0,71.0,544.0
1780607932978,-751.0,64.0,553.0
1780607932983,-748.0,63.0,560.0
1780607932988,-746.0,65.0,565.0
1780607932993,-745.0,63.0,569.0
1780607932998,-746.0,66.0,570.0
1780607933003,-747.0,68.0,570.0
1780607933008,-754.0,74.0,568.0
1780607933013,-767.0,76.0,567.0
1780607933018,-772.0,79.0,568.0
1780607933023,-786.0,81.0,561.0
1780607933028,-791.0,80.0,552.0
1780607933033,-800.0,77.0,533.0
1780607933038,-808.0,69.0,524.0
1780607933043,-810.0,71.0,524.0
1780607933048,-812.0,66.0,515.0
1780607933053,-814.0,59.0,512.0
1780607933058,-811.0,62.0,521.0
1780607933063,-810.0,66.0,522.0
1780607933068,-812.0,70.0,531.0
1780607933073,-818.0,75.0,531.0
1780607933078,-824.0,84.0,538.0
1780607933083,-830.0,85.0,543.0
1780607933088,-835.0,87.0,543.0
1780607933093,-841.0,91.0,549.0
1780607933098,-853.0,89.0,545.0
1780607933103,-852.0,90.0,545.0
1780607933108,-859.0,91.0,563.0
1780607933113,-859.0,90.0,566.0
1780607933118,-861.0,91.0,589.0
1780607933429,-859.0,89.0,612.0
1780607933434,-861.0,90.0,612.0
1780607933439,-861.0,95.0,621.0
1780607933444,-865.0,91.0,630.0
1780607933449,-872.0,92.0,624.0
1780607933454,-896.0,90.0,636.0
1780607933459,-938.0,85.0,620.0
1780607933464,-970.0,77.0,623.0
1780607933469,-982.0,65.0,616.0
1780607933474,-1006.0,55.0,598.0
1780607933479,-1019.0,54.0,547.0
1780607933484,-1014.0,61.0,495.0
1780607933489,-989.0,65.0,465.0
1780607933494,-963.0,53.0,456.0
1780607933499,-910.0,46.0,474.0
1780607933504,-868.0,38.0,493.0
1780607933509,-850.0,37.0,513.0
1780607933514,-827.0,42.0,542.0
1780607933519,-814.0,45.0,536.0
1780607933524,-812.0,49.0,535.0
1780607933529,-815.0,44.0,532.0
1780607933534,-823.0,43.0,527.0
1780607933539,-834.0,43.0,513.0
1780607933544,-835.0,44.0,506.0
1780607933549,-830.0,45.0,500.0
1780607933554,-819.0,47.0,499.0
1780607933559,-808.0,49.0,500.0
1780607933564,-803.0,59.0,501.0
1780607933569,-794.0,51.0,507.0
1780607933574,-791.0,47.0,504.0
1780607933579,-790.0,44.0,501.0
1780607933584,-793.0,45.0,501.0
1780607933589,-792.0,41.0,500.0
1780607933594,-796.0,32.0,493.0
1780607933599,-795.0,31.0,488.0
1780607933604,-796.0,33.0,484.0
1780607933624,-797.0,35.0,482.0
1780607933629,-791.0,40.0,481.0
1780607933634,-790.0,44.0,482.0
1780607933639,-792.0,54.0,485.0
1780607933644,-789.0,53.0,489.0
1780607933649,-792.0,60.0,493.0
1780607933654,-792.0,52.0,495.0
1780607933659,-795.0,51.0,496.0
1780607933664,-803.0,47.0,498.0
1780607933669,-822.0,53.0,500.0
1780607933674,-849.0,50.0,499.0
1780607933679,-865.0,51.0,499.0
1780607933684,-872.0,48.0,500.0
1780607933689,-881.0,50.0,503.0
1780607933694,-897.0,49.0,511.0
1780607933699,-905.0,40.0,521.0
1780607933704,-909.0,38.0,525.0
1780607933709,-915.0,33.0,520.0
1780607933714,-914.0,28.0,521.0
1780607933719,-928.0,30.0,527.0
1780607933724,-944.0,29.0,527.0
1780607933729,-967.0,34.0,521.0
1780607933734,-978.0,40.0,536.0
1780607933739,-986.0,44.0,529.0
1780607933744,-986.0,53.0,540.0
1780607933749,-977.0,72.0,560.0
1780607933754,-972.0,73.0,565.0
1780607933759,-961.0,70.0,541.0
1780607933764,-940.0,49.0,506.0
1780607933769,-923.0,31.0,499.0
1780607933774,-897.0,20.0,498.0
1780607933779,-888.0,16.0,509.0
1780607933784,-894.0,25.0,514.0
1780607933789,-894.0,35.0,517.0
1780607933794,-881.0,49.0,515.0
1780607933799,-868.0,54.0,517.0
1780607933964,-857.0,60.0,511.0
1780607933969,-849.0,52.0,517.0
1780607933974,-842.0,52.0,509.0
1780607933979,-830.0,49.0,507.0
1780607933984,-818.0,48.0,500.0
1780607933989,-814.0,53.0,500.0
1780607933994,-805.0,58.0,495.0
1780607933999,-809.0,62.0,492.0
1780607934004,-804.0,60.0,486.0
1780607934009,-802.0,63.0,483.0
1780607934014,-807.0,59.0,477.0
1780607934019,-806.0,55.0,471.0
1780607934024,-804.0,58.0,460.0
1780607934029,-798.0,61.0,457.0
1780607934034,-790.0,62.0,449.0
1780607934039,-785.0,62.0,446.0
1780607934044,-782.0,65.0,445.0
1780607934049,-778.0,67.0,444.0
1780607934054,-778.0,72.0,449.0
1780607934059,-780.0,73.0,452.0
1780607934064,-781.0,68.0,458.0
1780607934069,-784.0,60.0,472.0
1780607934074,-790.0,61.0,481.0
1780607934079,-805.0,70.0,487.0
1780607934084,-830.0,72.0,492.0
1780607934089,-857.0,65.0,493.0
1780607934094,-866.0,64.0,496.0
1780607934099,-872.0,63.0,500.0
1780607934104,-890.0,67.0,505.0
1780607934109,-906.0,67.0,510.0
1780607934114,-919.0,64.0,518.0
1780607934119,-924.0,56.0,533.0
1780607934124,-924.0,53.0,541.0
1780607934129,-932.0,47.0,542.0
1780607934134,-943.0,49.0,532.0
1780607934139,-961.0,55.0,536.0
1780607934210,-970.0,58.0,544.0
1780607934215,-978.0,54.0,550.0
1780607934220,-982.0,55.0,538.0
1780607934225,-977.0,62.0,572.0
1780607934230,-962.0,78.0,590.0
1780607934235,-939.0,78.0,608.0
1780607934240,-906.0,80.0,595.0
1780607934245,-876.0,59.0,572.0
1780607934250,-867.0,33.0,564.0
1780607934255,-865.0,17.0,562.0
1780607934260,-867.0,9.0,557.0
1780607934265,-873.0,18.0,558.0
1780607934270,-875.0,29.0,558.0
1780607934275,-871.0,27.0,554.0
1780607934280,-865.0,27.0,546.0
1780607934285,-859.0,25.0,542.0
1780607934290,-855.0,26.0,530.0
1780607934295,-856.0,30.0,510.0
1780607934300,-856.0,32.0,499.0
1780607934305,-854.0,39.0,492.0
1780607934310,-857.0,48.0,490.0
1780607934315,-858.0,52.0,484.0
1780607934320,-861.0,51.0,476.0
1780607934325,-862.0,60.0,475.0
1780607934330,-865.0,63.0,468.0
1780607934335,-862.0,62.0,463.0
1780607934340,-857.0,61.0,457.0
1780607934345,-847.0,59.0,451.0
1780607934350,-832.0,58.0,447.0
1780607934355,-818.0,57.0,441.0
1780607934360,-799.0,59.0,437.0
1780607934365,-792.0,50.0,436.0
1780607934370,-783.0,53.0,434.0
1780607934375,-780.0,49.0,433.0
1780607934380,-776.0,41.0,438.0
1780607934385,-777.0,35.0,445.0
1780607934356,-778.0,40.0,452.0
1780607934361,-785.0,35.0,454.0
1780607934366,-794.0,36.0,449.0
1780607934371,-799.0,32.0,451.0
1780607934376,-813.0,28.0,456.0
1780607934381,-832.0,28.0,458.0
1780607934386,-836.0,23.0,462.0
1780607934391,-844.0,25.0,469.0
1780607934396,-852.0,23.0,475.0
1780607934401,-863.0,24.0,478.0
1780607934406,-866.0,26.0,486.0
1780607934411,-868.0,24.0,489.0
1780607934416,-869.0,28.0,494.0
1780607934421,-871.0,29.0,496.0
1780607934426,-874.0,34.0,500.0
1780607934431,-875.0,37.0,510.0
1780607934436,-880.0,43.0,523.0
1780607934441,-888.0,50.0,545.0
1780607934446,-903.0,55.0,562.0
1780607934451,-908.0,59.0,575.0
1780607934456,-912.0,61.0,597.0
1780607934461,-916.0,65.0,604.0
