Timestamp_Epoch_ms,X_mg,Y_mg,Z_mg
1780608022568,-570.0,165.0,783.0
1780608022573,-574.0,165.0,782.0
1780608022578,-573.0,166.0,779.0
1780608022583,-578.0,164.0,784.0
1780608022588,-574.0,165.0,781.0
1780608022593,-569.0,164.0,779.0
1780608022598,-570.0,165.0,781.0
1780608022603,-575.0,165.0,780.0
1780608022608,-576.0,164.0,776.0
1780608022613,-574.0,164.0,778.0
1780608022618,-576.0,164.0,776.0
1780608022623,-574.0,163.0,775.0
1780608022628,-574.0,165.0,776.0
1780608022633,-576.0,166.0,776.0
1780608022638,-574.0,164.0,778.0
1780608022643,-582.0,163.0,776.0
1780608022648,-582.0,164.0,779.0
1780608022653,-582.0,164.0,778.0
1780608022658,-584.0,164.0,773.0
1780608022663,-583.0,161.0,777.0
1780608022668,-581.0,160.0,778.0
1780608022673,-583.0,162.0,774.0
1780608022678,-581.0,163.0,777.0
1780608022683,-579.0,163.0,781.0
1780608022688,-578.0,163.0,776.0
1780608022693,-576.0,162.0,778.0
1780608022698,-575.0,161.0,779.0
1780608022703,-579.0,162.0,780.0
1780608022708,-575.0,161.0,781.0
1780608022713,-577.0,163.0,778.0
1780608022718,-575.0,162.0,779.0
1780608022723,-576.0,166.0,778.0
1780608022728,-578.0,163.0,778.0
1780608022733,-581.0,161.0,776.0
1780608022738,-579.0,163.0,779.0
1780608022743,-580.0,166.0,773.0
1780608022748,-583.0,164.0,774.0
1780608022753,-582.0,165.0,777.0
1780608022758,-584.0,165.0,776.0
1780608022763,-589.0,166.0,773.0
1780608022768,-586.0,164.0,772.0
1780608022773,-588.0,167.0,773.0
1780608022778,-589.0,165.0,772.0
1780608022783,-584.0,167.0,774.0
1780608022788,-587.0,166.0,772.0
1780608022793,-586.0,166.0,775.0
1780608022798,-585.0,168.0,774.0
1780608022803,-585.0,167.0,773.0
1780608022808,-583.0,167.0,779.0
1780608022813,-584.0,166.0,777.0
1780608022818,-582.0,165.0,778.0
1780608022823,-579.0,161.0,784.0
1780608022828,-582.0,163.0,777.0
1780608022833,-580.0,164.0,781.0
1780608022838,-582.0,166.0,779.0
1780608022843,-583.0,166.0,778.0
1780608022848,-584.0,166.0,778.0
1780608022853,-586.0,167.0,776.0
1780608022858,-586.0,164.0,781.0
1780608022863,-584.0,171.0,780.0
1780608022868,-586.0,168.0,780.0
1780608022873,-585.0,166.0,778.0
1780608022878,-586.0,167.0,780.0
1780608022883,-585.0,163.0,776.0
1780608022888,-590.0,163.0,776.0
1780608022893,-594.0,166.0,771.0
1780608022898,-591.0,166.0,771.0
1780608022903,-588.0,163.0,768.0
1780608022908,-585.0,166.0,771.0
1780608022913,-583.0,162.0,769.0
1780608022918,-580.0,166.0,772.0
1780608022923,-581.0,167.0,771.0
1780608022928,-583.0,162.0,770.0
1780608022933,-584.0,166.0,773.0
1780608022938,-587.0,165.0,774.0
1780608022943,-590.0,164.0,771.0
1780608022948,-594.0,165.0,774.0
1780608022953,-597.0,166.0,772.0
1780608022958,-594.0,163.0,773.0
1780608022963,-596.0,165.0,771.0
1780608022968,-596.0,162.0,769.0
1780608022973,-593.0,164.0,766.0
1780608022978,-590.0,165.0,765.0
1780608022983,-587.0,166.0,765.0
1780608022988,-582.0,166.0,763.0
1780608022993,-584.0,167.0,765.0
1780608022998,-586.0,163.0,766.0
1780608023003,-577.0,166.0,770.0
1780608023008,-578.0,164.0,772.0
1780608023013,-581.0,167.0,773.0
1780608023018,-584.0,165.0,776.0
1780608023023,-583.0,165.0,779.0
1780608023028,-586.0,164.0,782.0
1780608023033,-587.0,166.0,782.0
1780608023038,-587.0,168.0,785.0
1780608023043,-590.0,162.0,786.0
1780608023048,-591.0,169.0,783.0
1780608023053,-590.0,169.0,784.0
1780608023058,-591.0,167.0,781.0
1780608023063,-592.0,168.0,781.0
1780608023068,-595.0,168.0,778.0
1780608023073,-594.0,164.0,781.0
1780608023078,-596.0,165.0,776.0
1780608023083,-596.0,163.0,775.0
1780608023088,-596.0,166.0,771.0
1780608023093,-597.0,165.0,772.0
1780608023098,-595.0,166.0,771.0
1780608023103,-594.0,164.0,771.0
1780608023108,-594.0,163.0,771.0
1780608023113,-592.0,163.0,775.0
1780608023118,-592.0,161.0,771.0
1780608023123,-590.0,162.0,772.0
1780608023128,-589.0,164.0,771.0
1780608023133,-590.0,163.0,773.0
1780608023138,-588.0,161.0,771.0
1780608023143,-585.0,162.0,774.0
1780608023148,-585.0,162.0,775.0
1780608023153,-584.0,166.0,773.0
1780608023158,-582.0,163.0,774.0
1780608023163,-583.0,163.0,779.0
1780608023168,-584.0,166.0,775.0
1780608023173,-587.0,165.0,776.0
1780608023178,-584.0,169.0,773.0
1780608023183,-584.0,168.0,773.0
1780608023188,-587.0,167.0,775.0
1780608023193,-591.0,165.0,774.0
1780608023198,-591.0,166.0,773.0
1780608023203,-595.0,168.0,776.0
1780608023208,-596.0,165.0,772.0
1780608023213,-594.0,164.0,774.0
1780608023218,-592.0,165.0,771.0
1780608023223,-591.0,168.0,774.0
1780608023228,-588.0,166.0,769.0
1780608023233,-586.0,164.0,770.0
1780608023238,-587.0,164.0,772.0
1780608023243,-583.0,162.0,772.0
1780608023248,-585.0,164.0,774.0
1780608023253,-586.0,161.0,773.0
1780608023258,-585.0,161.0,777.0
1780608023263,-586.0,163.0,776.0
1780608023268,-584.0,166.0,772.0
1780608023273,-587.0,165.0,774.0
1780608023278,-587.0,165.0,773.0
1780608023283,-588.0,165.0,775.0
1780608023288,-589.0,163.0,773.0
1780608023293,-587.0,164.0,774.0
1780608023298,-591.0,164.0,775.0
1780608023303,-588.0,166.0,772.0
1780608023308,-589.0,164.0,772.0
1780608023313,-588.0,167.0,772.0
1780608023318,-589.0,167.0,775.0
1780608023323,-588.0,168.0,773.0
1780608023328,-589.0,166.0,770.0
1780608023333,-589.0,165.0,770.0
1780608023338,-592.0,166.0,771.0
1780608023343,-590.0,166.0,772.0
1780608023348,-594.0,162.0,769.0
1780608023353,-589.0,165.0,771.0
1780608023358,-590.0,162.0,769.0
1780608023363,-589.0,162.0,771.0
1780608023368,-591.0,164.0,770.0
1780608023373,-590.0,165.0,771.0
1780608023378,-589.0,162.0,773.0
1780608023383,-589.0,165.0,771.0
1780608023388,-587.0,166.0,772.0
1780608023393,-589.0,163.0,775.0
1780608023398,-588.0,160.0,775.0
1780608023403,-587.0,159.0,776.0
1780608023408,-588.0,163.0,772.0
1780608023413,-589.0,162.0,772.0
1780608023418,-585.0,162.0,772.0
1780608023423,-587.0,165.0,773.0
1780608023428,-585.0,163.0,772.0
1780608023433,-586.0,163.0,774.0
1780608023438,-588.0,164.0,774.0
1780608023443,-585.0,160.0,777.0
1780608023448,-588.0,164.0,776.0
1780608023453,-588.0,163.0,774.0
1780608023458,-589.0,163.0,772.0
1780608023463,-586.0,164.0,773.0
1780608023468,-589.0,163.0,773.0
1780608023473,-591.0,163.0,773.0
1780608023478,-591.0,165.0,771.0
1780608023483,-587.0,165.0,771.0
1780608023488,-592.0,164.0,775.0
1780608023493,-589.0,162.0,773.0
1780608023498,-591.0,166.0,771.0
1780608023503,-590.0,164.0,772.0
1780608023508,-588.0,164.0,769.0
1780608023513,-590.0,166.0,773.0
1780608023518,-586.0,164.0,775.0
1780608023523,-587.0,166.0,773.0
1780608023528,-583.0,163.0,775.0
1780608023533,-586.0,166.0,776.0
1780608023538,-585.0,167.0,780.0
1780608023543,-581.0,164.0,777.0
1780608023548,-586.0,164.0,776.0
1780608023553,-585.0,163.0,774.0
1780608023558,-588.0,163.0,772.0
1780608023563,-591.0,164.0,772.0
1780608023568,-591.0,163.0,772.0
1780608023573,-594.0,165.0,768.0
1780608023578,-594.0,163.0,771.0
1780608023538,-587.0,162.0,773.0
1780608023543,-590.0,164.0,773.0
1780608023548,-594.0,163.0,771.0
1780608023553,-592.0,163.0,776.0
1780608023558,-590.0,162.0,775.0
1780608023563,-591.0,161.0,771.0
1780608023568,-592.0,164.0,770.0
1780608023573,-594.0,162.0,768.0
1780608023578,-593.0,161.0,769.0
1780608023583,-592.0,156.0,772.0
1780608023588,-591.0,163.0,770.0
1780608023593,-587.0,162.0,770.0
1780608023598,-588.0,162.0,771.0
1780608023603,-586.0,165.0,769.0
1780608023608,-586.0,165.0,767.0
1780608023613,-589.0,166.0,768.0
1780608023618,-589.0,164.0,768.0
1780608023623,-589.0,166.0,766.0
1780608023628,-592.0,162.0,770.0
1780608023633,-593.0,165.0,772.0
1780608023638,-593.0,162.0,773.0
1780608023643,-591.0,162.0,772.0
1780608023648,-592.0,164.0,770.0
1780608023653,-587.0,161.0,769.0
1780608023658,-582.0,165.0,766.0
1780608023663,-580.0,166.0,770.0
1780608023668,-577.0,165.0,771.0
1780608023673,-582.0,163.0,774.0
1780608023678,-578.0,164.0,773.0
1780608023683,-576.0,162.0,775.0
1780608023688,-576.0,162.0,778.0
1780608023693,-578.0,164.0,780.0
1780608023698,-584.0,164.0,781.0
1780608023703,-583.0,166.0,786.0
1780608023708,-585.0,165.0,785.0
1780608023713,-589.0,167.0,787.0
1780608023718,-589.0,162.0,789.0
1780608023723,-594.0,164.0,789.0
1780608023728,-593.0,168.0,781.0
1780608023733,-591.0,170.0,781.0
1780608023738,-595.0,174.0,778.0
1780608023743,-594.0,176.0,771.0
1780608023748,-593.0,176.0,771.0
1780608023753,-592.0,176.0,770.0
1780608023758,-586.0,178.0,770.0
1780608023763,-583.0,180.0,768.0
1780608023768,-583.0,182.0,769.0
1780608023773,-579.0,184.0,768.0
1780608023778,-579.0,188.0,771.0
1780608023783,-578.0,194.0,771.0
1780608023788,-573.0,194.0,772.0
1780608023793,-572.0,197.0,774.0
1780608023798,-571.0,194.0,776.0
1780608023803,-569.0,197.0,777.0
1780608023808,-563.0,195.0,780.0
1780608023813,-566.0,194.0,780.0
1780608023818,-568.0,188.0,786.0
1780608023823,-568.0,185.0,789.0
1780608023828,-568.0,183.0,793.0
1780608023833,-572.0,177.0,795.0
1780608023838,-574.0,171.0,796.0
1780608023843,-577.0,164.0,796.0
1780608023848,-583.0,162.0,799.0
1780608023853,-585.0,153.0,799.0
1780608023858,-590.0,143.0,799.0
1780608023863,-591.0,139.0,797.0
1780608023868,-593.0,131.0,788.0
1780608023873,-595.0,120.0,784.0
1780608023878,-597.0,117.0,781.0
1780608023883,-598.0,119.0,777.0
1780608023888,-599.0,119.0,773.0
1780608023893,-597.0,115.0,772.0
